trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
920,False,"{'a': 0.1, 'e': 0.626444447910339}",25,8,-99.34655050810372,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
921,False,"{'a': 0.1, 'e': 0.5454980740960533}",30,12,-32.21635796421463,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 0}",1
922,False,"{'a': 0.1, 'e': 0.4591012638431009}",20,5,8.671471108920711,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.1, 'e': 0.36811726552051666}",20,0,18.29460460591976,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.1, 'e': 0.27345516116425417}",25,1,-29.37619000181779,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
925,False,"{'a': 0.1, 'e': 0.17606078322989716}",20,12,14.511135735489486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.1, 'e': 0.07690726414745035}",25,15,18.371580906921675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.1, 'e': 0.02301468689618212}",25,10,29.15100724979457,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.1, 'e': 0.12270668279600609}",20,2,-66.20477533582846,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 2}",1
929,False,"{'a': 0.1, 'e': 0.22117263408275487}",20,2,-17.126891768217664,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
930,False,"{'a': 0.1, 'e': 0.31742870151970165}",20,5,8.576287555003764,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.1, 'e': 0.4105131262990551}",20,10,20.21464127907003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.1, 'e': 0.4994958396180135}",25,11,-23.99028201706014,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
933,False,"{'a': 0.1, 'e': 0.5834877556188933}",20,13,-30.907762757328886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
934,False,"{'a': 0.1, 'e': 0.6616496548410261}",25,0,-39.87665075352131,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
935,False,"{'a': 0.1, 'e': 0.7332005694242856}",20,0,-111.47141365621675,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
936,False,"{'a': 0.1, 'e': 0.7974255862817522}",25,5,-31.94050149027882,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
937,False,"{'a': 0.1, 'e': 0.8536829902749359}",20,0,-104.00226250419664,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
938,False,"{'a': 0.1, 'e': 0.9014106760193782}",20,11,-15.92113157706381,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
939,False,"{'a': 0.1, 'e': 0.9401317642557823}",25,14,-29.62734079765703,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
940,False,"{'a': 0.1, 'e': 0.9694593666699876}",25,0,-98.10263113805581,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
941,False,"{'a': 0.1, 'e': 0.98910045155309}",35,0,-250.65974898573785,"{0: 20, 1: 2, 2: 6, 3: 4, 4: 3}",0
942,False,"{'a': 0.1, 'e': 0.9988587716774113}",20,0,-45.85928223638349,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
943,False,"{'a': 0.1, 'e': 0.998636825133944}",35,0,-132.5185177279031,"{0: 23, 1: 4, 2: 6, 3: 0, 4: 2}",0
944,False,"{'a': 0.1, 'e': 0.9884368295391845}",25,0,-78.79472320493626,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
945,False,"{'a': 0.1, 'e': 0.9683606998774463}",25,0,-134.90108218097012,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
946,False,"{'a': 0.1, 'e': 0.9386090302000182}",20,9,-60.75686689829226,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
947,False,"{'a': 0.1, 'e': 0.8994790893557311}",30,0,-104.03736734436538,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
948,False,"{'a': 0.1, 'e': 0.8513618507788512}",20,0,-86.87889989938611,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
949,False,"{'a': 0.1, 'e': 0.7947380860118082}",25,12,14.736588610332902,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.1, 'e': 0.7301735609948197}",30,0,-154.30639169542945,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
951,False,"{'a': 0.1, 'e': 0.6583133831196504}",25,7,-58.180584485229474,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
952,False,"{'a': 0.1, 'e': 0.5798755555298325}",20,6,-46.22854920972604,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
953,False,"{'a': 0.1, 'e': 0.49564380307052297}",25,0,-17.22172887612945,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
954,False,"{'a': 0.1, 'e': 0.4064597415690034}",20,0,-21.357688214391207,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
955,False,"{'a': 0.1, 'e': 0.31321446868745406}",20,7,-22.992338808707927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
956,False,"{'a': 0.1, 'e': 0.21683966036970423}",20,7,4.0691712180004895,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
957,False,"{'a': 0.1, 'e': 0.118298261843216}",30,13,-7.165901762645821,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
958,False,"{'a': 0.1, 'e': 0.018574866188582624}",30,18,23.35439697369051,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.1, 'e': 0.08133412338895851}",25,20,6.894955008136942,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.1, 'e': 0.18043044929108396}",25,10,-31.979331893239806,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
961,False,"{'a': 0.1, 'e': 0.2777239737862836}",30,12,-9.21774382344131,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
962,False,"{'a': 0.1, 'e': 0.3722425721387373}",20,10,-25.534252081039803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
963,False,"{'a': 0.1, 'e': 0.46304184575742857}",20,10,-8.086744836596115,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
964,False,"{'a': 0.1, 'e': 0.5492145583145832}",20,5,-24.054784065055586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
965,False,"{'a': 0.1, 'e': 0.629899700551255}",20,8,-51.66742720981807,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
966,False,"{'a': 0.1, 'e': 0.7042910931971872}",30,0,-38.020903303632046,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
967,False,"{'a': 0.1, 'e': 0.7716454420475659}",25,0,-79.30904461363382,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
968,False,"{'a': 0.1, 'e': 0.8312897647130846}",30,0,-109.05941431768836,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
969,False,"{'a': 0.1, 'e': 0.8826281148374443}",25,0,-31.098544436767874,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
970,False,"{'a': 0.1, 'e': 0.9251475365964139}",25,0,-113.9490381738352,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
971,False,"{'a': 0.1, 'e': 0.958423189982834}",20,0,-80.388435164009,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
972,False,"{'a': 0.1, 'e': 0.9821225956675267}",30,0,-213.74935313780077,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
973,False,"{'a': 0.1, 'e': 0.9960089570228793}",30,0,-175.27316715450496,"{0: 13, 1: 8, 2: 5, 3: 3, 4: 1}",0
974,False,"{'a': 0.1, 'e': 0.9999435261164458}",20,0,-82.52742009254321,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
975,False,"{'a': 0.1, 'e': 0.9938869900344416}",25,0,-140.11638923235333,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
976,False,"{'a': 0.1, 'e': 0.9778998636833706}",25,0,-133.7979458250536,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
977,False,"{'a': 0.1, 'e': 0.9521418851450957}",25,0,-127.12176745675215,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
978,False,"{'a': 0.1, 'e': 0.9168704196267085}",20,0,-130.25708081690294,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
979,False,"{'a': 0.1, 'e': 0.8724378879524822}",20,0,-57.20009248004298,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
980,False,"{'a': 0.1, 'e': 0.8192882452914593}",25,13,-68.8717605536451,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
981,False,"{'a': 0.1, 'e': 0.7579525453041631}",25,0,-99.30211876361913,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
982,False,"{'a': 0.1, 'e': 0.6890436340299974}",20,4,-35.771826941224425,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
983,False,"{'a': 0.1, 'e': 0.6132500265321366}",20,0,-29.27596302203389,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
984,False,"{'a': 0.1, 'e': 0.5313290274826848}",25,0,-48.731212797081135,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
985,False,"{'a': 0.1, 'e': 0.44409916442465225}",25,16,-13.804965930536149,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
986,False,"{'a': 0.1, 'e': 0.35243200931534197}",20,3,16.990314060571084,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.1, 'e': 0.25724347006749937}",20,8,-8.006188719371824,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
988,False,"{'a': 0.1, 'e': 0.15948463910011432}",25,7,11.562568810666074,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
989,False,"{'a': 0.1, 'e': 0.060132290337467434}",20,6,24.772949832621375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.1, 'e': 0.0398208803931389}",25,7,26.658354118450763,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.1, 'e': 0.1393761740499041}",25,3,1.1405391303540775,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
992,False,"{'a': 0.1, 'e': 0.23753886704718638}",25,2,35.30034803111229,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.33332815020485684}",20,0,-28.350922697003522,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
994,False,"{'a': 0.1, 'e': 0.4257869286693041}",20,0,33.012859402284285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
995,False,"{'a': 0.1, 'e': 0.5139913848889341}",20,8,-22.08829573034707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
996,False,"{'a': 0.1, 'e': 0.5970602090937286}",30,0,-45.263350425453474,"{0: 22, 1: 7, 2: 0, 3: 0, 4: 1}",0
997,False,"{'a': 0.1, 'e': 0.6741634050511123}",25,0,-29.798654134522412,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
998,False,"{'a': 0.1, 'e': 0.7445305831140288}",25,0,-35.80666137754622,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
999,False,"{'a': 0.1, 'e': 0.80745865769955}",25,0,-154.1114862256356,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
1000,False,"{'a': 0.1, 'e': 0.8623188722876839}",20,0,-17.68735236550162,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1001,False,"{'a': 0.1, 'e': 0.9085630817486479}",20,0,-58.93580619578735,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1002,False,"{'a': 0.1, 'e': 0.9457292292277979}",30,3,-85.84466110118889,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 1}",1
1003,False,"{'a': 0.1, 'e': 0.973445962865028}",35,0,-135.43046798253675,"{0: 20, 1: 4, 2: 9, 3: 2, 4: 0}",0
1004,False,"{'a': 0.1, 'e': 0.9914363462197612}",30,0,-127.2816184438237,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
1005,False,"{'a': 0.1, 'e': 0.9995206253283515}",20,7,-10.92676734430683,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1006,False,"{'a': 0.1, 'e': 0.9976180247462524}",20,0,-54.1599745489514,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
1007,False,"{'a': 0.1, 'e': 0.9857475546295646}",20,0,-51.79620794010316,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1008,False,"{'a': 0.1, 'e': 0.9640278207918351}",20,0,-71.58296506959229,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1009,False,"{'a': 0.1, 'e': 0.932675839633987}",25,2,-111.39734319627958,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 1}",1
1010,False,"{'a': 0.1, 'e': 0.8920048697881602}",20,8,-67.30009851857885,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
1011,False,"{'a': 0.1, 'e': 0.842421282141011}",20,0,-126.2279055907083,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1012,False,"{'a': 0.1, 'e': 0.784420499510169}",20,0,-122.64153526879986,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
1013,False,"{'a': 0.1, 'e': 0.7185820465431555}",20,0,-6.034518907442168,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1014,False,"{'a': 0.1, 'e': 0.6455637592987364}",20,0,-44.36834058569944,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1015,False,"{'a': 0.1, 'e': 0.5660952123664124}",20,6,23.223638667072837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.1, 'e': 0.48097042919830946}",20,12,-5.457478769252004,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.1, 'e': 0.3910399484893553}",20,13,-44.230556085796934,"{0: 4, 1: 0, 2: 1, 3: 2, 4: 0}",1
1018,False,"{'a': 0.1, 'e': 0.2972023258757038}",20,0,-11.683797549513278,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1019,False,"{'a': 0.1, 'e': 0.20039515586394296}",25,14,-14.064008008009928,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1020,False,"{'a': 0.1, 'e': 0.10158570369662134}",25,11,-26.21725335285947,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1021,False,"{'a': 0.1, 'e': 0.0017612407577180785}",30,22,14.867710158857385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.1, 'e': 0.09808081991663337}",30,17,15.202776757211414,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.1, 'e': 0.19694288945960042}",30,4,21.138683847613176,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1024,False,"{'a': 0.1, 'e': 0.29383717075173715}",25,3,-27.56854208220177,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1025,False,"{'a': 0.1, 'e': 0.3877955281633778}",25,0,-5.214027567301027,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1026,False,"{'a': 0.1, 'e': 0.4778791608457815}",30,13,-6.330162914932147,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1027,False,"{'a': 0.1, 'e': 0.5631879829188501}",20,0,-33.05511637349497,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
1028,False,"{'a': 0.1, 'e': 0.642869616831801}",20,0,11.36308289979643,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1029,False,"{'a': 0.1, 'e': 0.7161279100377997}",20,13,10.978062894947735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.1, 'e': 0.7822308898871159}",35,1,-45.192687563170324,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 0}",1
1031,False,"{'a': 0.1, 'e': 0.8405180772558429}",20,0,-30.16663710249234,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1032,False,"{'a': 0.1, 'e': 0.8904070858349585}",25,0,-218.47414722662813,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 5}",0
1033,False,"{'a': 0.1, 'e': 0.931399441141868}",20,0,-94.50618072421253,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1034,False,"{'a': 0.1, 'e': 0.9630855611126041}",25,7,-112.28883958352958,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 2}",1
1035,False,"{'a': 0.1, 'e': 0.9851488485104646}",20,15,3.905144548488477,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.1, 'e': 0.9973688542609243}",20,5,-68.0231360519429,"{0: 7, 1: 2, 2: 5, 3: 1, 4: 0}",1
1037,False,"{'a': 0.1, 'e': 0.9996234801059177}",20,0,-96.93565400733408,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
1038,False,"{'a': 0.1, 'e': 0.9918901985692828}",35,0,-256.08034465529056,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 6}",0
1039,False,"{'a': 0.1, 'e': 0.9742462780438528}",20,0,-28.113978139197467,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
1040,False,"{'a': 0.1, 'e': 0.9468680107512125}",20,0,-63.85189253363836,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1041,False,"{'a': 0.1, 'e': 0.9100289512880924}",25,0,-149.02783105289194,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
1042,False,"{'a': 0.1, 'e': 0.8640971833592841}",20,0,-122.52563309697848,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
1043,False,"{'a': 0.1, 'e': 0.8095316420068955}",20,14,-0.40447997657369017,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.1, 'e': 0.7468775280831653}",20,0,11.941393237167787,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1045,False,"{'a': 0.1, 'e': 0.6767608607837156}",35,0,-85.35590674966194,"{0: 26, 1: 3, 2: 4, 3: 1, 4: 1}",0
1046,False,"{'a': 0.1, 'e': 0.5998822226707023}",20,12,7.239571961464232,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.1, 'e': 0.5170097596834735}",30,0,-44.26122374376327,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1048,False,"{'a': 0.1, 'e': 0.42897150607817996}",25,1,29.280713184425494,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.1, 'e': 0.33664711098329314}",20,12,13.213263864809925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.1, 'e': 0.24095904923620143}",20,1,29.613359456773278,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.1, 'e': 0.14286340431959965}",20,11,11.180006674038967,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.1, 'e': 0.04334031549141325}",25,7,21.917947420401035,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.1, 'e': 0.056615815442773935}",20,0,31.6009197096794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.1, 'e': 0.1560062598637432}",25,8,27.410487025403594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.1, 'e': 0.2538379413049674}",30,0,23.657768318469,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1056,False,"{'a': 0.1, 'e': 0.3491333579443536}",35,25,6.161014284308797,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.1, 'e': 0.44094034947929067}",25,7,-24.55625279564356,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1058,False,"{'a': 0.1, 'e': 0.5283416107977441}",25,0,-54.13324129061767,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1059,False,"{'a': 0.1, 'e': 0.6104638573876111}",25,0,9.562351696144404,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1060,False,"{'a': 0.1, 'e': 0.6864865509069841}",20,5,-48.89014846443514,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1061,False,"{'a': 0.1, 'e': 0.7556500977319882}",20,0,-110.48188571454563,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1062,False,"{'a': 0.1, 'e': 0.8172634385651576}",25,4,-164.3931662485264,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 3}",1
1063,False,"{'a': 0.1, 'e': 0.8707109532715671}",25,2,-125.84316312244951,"{0: 17, 1: 1, 2: 0, 3: 3, 4: 2}",1
1064,False,"{'a': 0.1, 'e': 0.9154586119516546}",25,0,-98.28966172796935,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
1065,False,"{'a': 0.1, 'e': 0.9510593107915064}",20,4,-27.13625508893768,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
1066,False,"{'a': 0.1, 'e': 0.977157339376344}",20,0,-182.2307846665829,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
1067,False,"{'a': 0.1, 'e': 0.9934919348314017}",25,0,-127.6596384307284,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
1068,False,"{'a': 0.1, 'e': 0.9998998872783967}",25,0,-180.1142526469464,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
1069,False,"{'a': 0.1, 'e': 0.9963171705746642}",20,0,-162.89212376106275,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
1070,False,"{'a': 0.1, 'e': 0.9827795820412206}",25,0,-101.41033632202785,"{0: 14, 1: 0, 2: 10, 3: 1, 4: 0}",0
1071,False,"{'a': 0.1, 'e': 0.9594223847877564}",25,0,-92.9980875624341,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
1072,False,"{'a': 0.1, 'e': 0.9264789562083721}",25,0,-173.8668072401003,"{0: 14, 1: 1, 2: 5, 3: 3, 4: 2}",0
1073,False,"{'a': 0.1, 'e': 0.8842784561517736}",25,0,-177.63606802188133,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
1074,False,"{'a': 0.1, 'e': 0.8332425380649079}",20,4,-65.96315617554998,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
1075,False,"{'a': 0.1, 'e': 0.7738811359710619}",20,0,-79.20270339957997,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1076,False,"{'a': 0.1, 'e': 0.7067873693776765}",30,20,-6.82322613353962,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1077,False,"{'a': 0.1, 'e': 0.6326316170223213}",30,4,-54.34300803073605,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 1}",1
1078,False,"{'a': 0.1, 'e': 0.5521548186698774}",25,0,-50.092280065388174,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",1
1079,False,"{'a': 0.1, 'e': 0.4661610718874123}",20,0,-11.725036410249889,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
1080,False,"{'a': 0.1, 'e': 0.3755095977670121}",25,10,-3.1146875321954095,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1081,False,"{'a': 0.1, 'e': 0.28110615587268056}",20,10,18.158211460367546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.1, 'e': 0.1838939941902237}",25,15,17.664424325933265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.1, 'e': 0.08484442450507679}",20,10,20.961495360251234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.1, 'e': 0.015052882623872842}",25,0,40.48278709078632,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1085,False,"{'a': 0.1, 'e': 0.1147997863254662}",20,2,9.022953197490056,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1086,False,"{'a': 0.1, 'e': 0.21339964850987359}",20,9,13.581700022572708,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.1, 'e': 0.30986729194690166}",20,0,35.80399992697779,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.1, 'e': 0.40323884383131814}",25,1,-78.03584237201484,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
1089,False,"{'a': 0.1, 'e': 0.4925813664811991}",20,5,11.074879972055864,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.1, 'e': 0.577002178942952}",30,0,-21.72812735290686,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",1
1091,False,"{'a': 0.1, 'e': 0.6556577763642804}",25,13,7.438252233806833,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.1, 'e': 0.7277622580158117}",30,14,-27.243090927280576,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
1093,False,"{'a': 0.1, 'e': 0.792595179751477}",25,0,22.157943711695108,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1094,False,"{'a': 0.1, 'e': 0.8495087524481897}",20,10,-78.87765915765434,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
1095,False,"{'a': 0.1, 'e': 0.8979343145007}",20,0,-153.01053259507322,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
1096,False,"{'a': 0.1, 'e': 0.937388013700347}",30,0,-75.4775359860549,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
1097,False,"{'a': 0.1, 'e': 0.9674756417263753}",25,0,-153.93730713612482,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
1098,False,"{'a': 0.1, 'e': 0.9878965729452052}",30,0,-181.194955231961,"{0: 16, 1: 4, 2: 6, 3: 2, 4: 2}",0
1099,False,"{'a': 0.1, 'e': 0.9984467681623544}",30,0,-219.49639975405435,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
1100,False,"{'a': 0.1, 'e': 0.999020813314648}",25,0,-120.08361982107631,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
1101,False,"{'a': 0.1, 'e': 0.9896129727326761}",25,0,-173.1053572249083,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
1102,False,"{'a': 0.1, 'e': 0.970317246449718}",25,0,-139.02037814875217,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
